LID,lake,id_station,station,Date,depth_from,depth_to,var,value,units,flag_detection
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-05-25,0,0,PHY_tchla,18.4,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-05-25,0,0,CHM_oxy,9.3,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-05-25,0,0,PHS_frp,0.009,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-05-25,0,0,NIT_amm,0.023,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-05-25,0,0,NIT_nit,0.027,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-05-25,0,0,HYD_temp,14.5,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-05-25,0,0,PHS_tp,0.028,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-05-25,5,5,PHY_tchla,5.2,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-05-25,5,5,CHM_oxy,9.2,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-05-25,5,5,PHS_frp,0.008,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-05-25,5,5,NIT_amm,0.016,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-05-25,5,5,NIT_nit,0.023,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-05-25,5,5,HYD_temp,14.5,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-05-25,5,5,PHS_tp,0.023,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-09-30,0,0,PHY_tchla,2.6,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-09-30,0,0,CHM_oxy,9.3,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-09-30,0,0,PHS_frp,0.008,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-09-30,0,0,NIT_amm,0.026,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-09-30,0,0,NIT_nit,0.033,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-09-30,0,0,HYD_temp,15.3,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-09-30,0,0,PHS_tp,0.03,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-09-30,5,5,PHY_tchla,1.9,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-09-30,5,5,CHM_oxy,8.9,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-09-30,5,5,PHS_frp,0.007,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-09-30,5,5,NIT_amm,0.015,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-09-30,5,5,NIT_nit,0.048,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-09-30,5,5,HYD_temp,14,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-09-30,5,5,PHS_tp,0.031,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-11-24,0,0,PHY_tchla,1.7,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-11-24,0,0,CHM_oxy,9.2,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-11-24,0,0,PHS_frp,0.013,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-11-24,0,0,NIT_amm,0.002,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-11-24,0,0,NIT_nit,0.027,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-11-24,0,0,HYD_temp,20.3,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-11-24,0,0,PHS_tp,0.032,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-11-24,5,5,PHY_tchla,1.7,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-11-24,5,5,CHM_oxy,6.5,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-11-24,5,5,PHS_frp,0.015,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-11-24,5,5,NIT_amm,0.024,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-11-24,5,5,NIT_nit,0.054,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-11-24,5,5,HYD_temp,16,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1991-11-24,5,5,PHS_tp,0.049,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-03-07,0,0,PHY_tchla,6.4,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-03-07,0,0,CHM_oxy,8.7,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-03-07,0,0,PHS_frp,0.011,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-03-07,0,0,NIT_amm,0.006,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-03-07,0,0,NIT_nit,0.008,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-03-07,0,0,HYD_temp,25.2,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-03-07,0,0,PHS_tp,0.067,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-03-07,5,5,PHY_tchla,5.5,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-03-07,5,5,CHM_oxy,0.6,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-03-07,5,5,PHS_frp,0.009,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-03-07,5,5,NIT_amm,0.005,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-03-07,5,5,NIT_nit,0.007,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-03-07,5,5,HYD_temp,21.6,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-03-07,5,5,PHS_tp,0.05,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-05-20,0,0,PHY_tchla,4.3,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-05-20,0,0,PHS_frp,0.014,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-05-20,0,0,NIT_amm,0.012,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-05-20,0,0,NIT_nit,0.033,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-05-20,0,0,HYD_temp,15.9,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-05-20,0,0,PHS_tp,0.019,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-05-20,5,5,PHY_tchla,5.3,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-05-20,5,5,PHS_frp,0.017,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-05-20,5,5,NIT_amm,0.014,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-05-20,5,5,NIT_nit,0.085,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-05-20,5,5,HYD_temp,15.7,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-05-20,5,5,PHS_tp,0.017,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-08-14,0,0,PHY_tchla,14.4,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-08-14,0,0,PHS_frp,0.001,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-08-14,0,0,NIT_amm,0.021,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-08-14,0,0,NIT_nit,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-08-14,0,0,RAD_secchi,1,m,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-08-14,0,0,HYD_temp,11.2,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-08-14,0,0,PHS_tp,0.014,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-08-14,5,5,PHY_tchla,15.6,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-08-14,5,5,PHS_frp,0.011,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-08-14,5,5,NIT_amm,0.088,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-08-14,5,5,NIT_nit,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-08-14,5,5,HYD_temp,11.2,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-08-14,5,5,PHS_tp,0.017,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-11-20,0,0,PHY_tchla,2.6,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-11-20,0,0,PHS_frp,0.009,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-11-20,0,0,NIT_amm,0.018,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-11-20,0,0,NIT_nit,0.007,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-11-20,0,0,RAD_secchi,1.3,m,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-11-20,0,0,HYD_temp,19.8,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-11-20,0,0,PHS_tp,0.178,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-11-20,5,5,PHY_tchla,3.7,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-11-20,5,5,PHS_frp,0.009,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-11-20,5,5,NIT_amm,0.012,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-11-20,5,5,NIT_nit,0.003,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-11-20,5,5,HYD_temp,16,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1992-11-20,5,5,PHS_tp,0.03,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-02-20,0,0,PHY_tchla,16.9,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-02-20,0,0,PHS_frp,0.007,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-02-20,0,0,NIT_amm,0.015,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-02-20,0,0,NIT_nit,0.009,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-02-20,0,0,RAD_secchi,1.3,m,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-02-20,0,0,HYD_temp,23.7,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-02-20,0,0,PHS_tp,0.051,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-02-20,5,5,PHY_tchla,50,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-02-20,5,5,PHS_frp,0.007,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-02-20,5,5,NIT_amm,0.012,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-02-20,5,5,NIT_nit,0.011,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-02-20,5,5,HYD_temp,20.3,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-02-20,5,5,PHS_tp,0.042,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-05-22,0,0,PHY_tchla,25,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-05-22,0,0,PHS_frp,0.03,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-05-22,0,0,NIT_amm,0.001,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-05-22,0,0,NIT_nit,0.006,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-05-22,0,0,RAD_secchi,2,m,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-05-22,0,0,HYD_temp,15,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-05-22,0,0,PHS_tp,0.09,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-05-22,5,5,PHY_tchla,21.2,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-05-22,5,5,PHS_frp,0.019,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-05-22,5,5,NIT_amm,0.001,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-05-22,5,5,NIT_nit,0.007,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-05-22,5,5,HYD_temp,15,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-05-22,5,5,PHS_tp,0.074,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-08-15,0,0,PHY_tchla,7.2,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-08-15,0,0,PHS_frp,0.032,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-08-15,0,0,NIT_amm,0.008,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-08-15,0,0,NIT_nit,0.004,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-08-15,0,0,RAD_secchi,1,m,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-08-15,0,0,HYD_temp,13,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-08-15,0,0,PHS_tp,0.059,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-08-15,5,5,PHY_tchla,8.8,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-08-15,5,5,PHS_frp,0.028,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-08-15,5,5,NIT_amm,0.021,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-08-15,5,5,NIT_nit,0.009,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-08-15,5,5,HYD_temp,13,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-08-15,5,5,PHS_tp,0.045,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-11-28,0,0,PHY_tchla,5.7,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-11-28,0,0,PHS_frp,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-11-28,0,0,NIT_amm,0.001,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-11-28,0,0,NIT_nit,0.011,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-11-28,0,0,RAD_secchi,1.3,m,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-11-28,0,0,HYD_temp,17,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-11-28,0,0,PHS_tp,0.043,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-11-28,5,5,PHY_tchla,1.6,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-11-28,5,5,PHS_frp,0.026,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-11-28,5,5,NIT_amm,0.001,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-11-28,5,5,NIT_nit,0.011,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-11-28,5,5,HYD_temp,16.3,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1993-11-28,5,5,PHS_tp,0.041,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-02-14,0,0,PHY_tchla,0.2,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-02-14,0,0,PHS_frp,0.012,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-02-14,0,0,NIT_amm,0.024,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-02-14,0,0,NIT_nit,0.001,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-02-14,0,0,RAD_secchi,1.5,m,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-02-14,0,0,HYD_temp,24,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-02-14,0,0,PHS_tp,0.064,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-02-14,5,5,PHY_tchla,0.2,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-02-14,5,5,PHS_frp,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-02-14,5,5,NIT_amm,0.023,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-02-14,5,5,NIT_nit,0.006,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-02-14,5,5,HYD_temp,20.5,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-02-14,5,5,PHS_tp,0.056,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-05-13,0,0,PHY_tchla,4.8,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-05-13,0,0,PHS_frp,0.009,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-05-13,0,0,NIT_amm,0.012,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-05-13,0,0,NIT_nit,0.004,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-05-13,0,0,RAD_secchi,3.5,m,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-05-13,0,0,HYD_temp,16,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-05-13,0,0,PHS_tp,0.023,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-05-13,5,5,PHY_tchla,21,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-05-13,5,5,PHS_frp,0.009,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-05-13,5,5,NIT_amm,0.015,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-05-13,5,5,NIT_nit,0.004,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-05-13,5,5,HYD_temp,16,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-05-13,5,5,PHS_tp,0.025,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-09-09,0,0,PHY_tchla,4.8,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-09-09,0,0,PHS_frp,0.012,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-09-09,0,0,NIT_amm,0.025,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-09-09,0,0,NIT_nit,0.011,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-09-09,0,0,HYD_temp,13,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-09-09,0,0,PHS_tp,0.028,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-09-09,5,5,PHY_tchla,3,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-09-09,5,5,PHS_frp,0.011,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-09-09,5,5,NIT_amm,0.022,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-09-09,5,5,NIT_nit,0.015,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-09-09,5,5,RAD_secchi,2.2,m,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-09-09,5,5,HYD_temp,13,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-09-09,5,5,PHS_tp,0.031,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-11-19,0,0,PHS_frp,0.015,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-11-19,0,0,NIT_amm,0.001,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-11-19,0,0,NIT_nit,0.036,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-11-19,0,0,RAD_secchi,3,m,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-11-19,0,0,HYD_temp,19.5,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-11-19,0,0,PHS_tp,0.035,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-11-19,5,5,PHS_frp,0.013,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-11-19,5,5,NIT_amm,0.001,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-11-19,5,5,NIT_nit,0.049,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-11-19,5,5,RAD_secchi,2.4,m,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-11-19,5,5,HYD_temp,19,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1994-11-19,5,5,PHS_tp,0.023,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-03-06,0,0,PHY_tchla,5,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-03-06,0,0,PHS_frp,0.009,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-03-06,0,0,NIT_amm,0.006,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-03-06,0,0,NIT_nit,0.002,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-03-06,0,0,HYD_temp,20.8,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-03-06,0,0,PHS_tp,0.032,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-03-06,10,10,PHY_tchla,6,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-03-06,10,10,PHS_frp,0.007,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-03-06,10,10,NIT_amm,0.001,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-03-06,10,10,NIT_nit,0.003,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-03-06,10,10,HYD_temp,16.5,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-03-06,10,10,PHS_tp,0.046,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-05-06,0,0,PHS_frp,0.004,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-05-06,0,0,NIT_amm,0.002,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-05-06,0,0,NIT_nit,0.001,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-05-06,0,0,RAD_secchi,1.7,m,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-05-06,0,0,HYD_temp,15.9,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-05-06,0,0,PHS_tp,0.02,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-05-06,5,5,PHS_frp,0.004,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-05-06,5,5,NIT_amm,0.001,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-05-06,5,5,NIT_nit,0.003,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-05-06,5,5,HYD_temp,15.9,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-05-06,5,5,PHS_tp,0.029,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-08-20,0,0,PHY_tchla,7,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-08-20,0,0,PHS_frp,0.008,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-08-20,0,0,NIT_amm,0.024,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-08-20,0,0,NIT_nit,0.022,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-08-20,0,0,RAD_secchi,0.7,m,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-08-20,0,0,HYD_temp,11,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-08-20,0,0,PHS_tp,0.034,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-08-20,5,5,PHY_tchla,7,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-08-20,5,5,PHS_frp,0.008,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-08-20,5,5,NIT_amm,0.036,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-08-20,5,5,NIT_nit,0.022,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-08-20,5,5,HYD_temp,11,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-08-20,5,5,PHS_tp,0.03,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-11-19,0,0,PHS_frp,0.002,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-11-19,0,0,NIT_amm,0.031,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-11-19,0,0,NIT_nit,0.006,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-11-19,0,0,RAD_secchi,1.2,m,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-11-19,0,0,HYD_temp,20.4,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-11-19,0,0,PHS_tp,0.052,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-11-19,10,10,PHS_frp,0.002,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-11-19,10,10,NIT_amm,0.003,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-11-19,10,10,NIT_nit,0.007,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-11-19,10,10,HYD_temp,14,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1995-11-19,10,10,PHS_tp,0.052,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1996-02-26,0,0,PHS_frp,0.007,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1996-02-26,0,0,NIT_amm,0.011,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1996-02-26,0,0,NIT_nit,0.02,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1996-02-26,0,0,RAD_secchi,1.8,m,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1996-02-26,0,0,PHS_tp,0.033,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1996-02-26,5,5,PHS_frp,0.007,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,1996-02-26,5,5,NIT_amm,0.016,mg/L,NA
