Date,HYD_flow,HYD_temp,CHM_salt,CHM_oxy,PHS_frp,PHS_dop,PHS_pop,PHS_pip,NIT_amm,NIT_nit,NIT_don,NIT_pon,CAR_doc,CAR_poc,SIL_rsi,NCS_ss1,NCS_ss2,PHY_cyano,PHY_green,PHY_diatom
2015-05-09,5096.4,11.1542240426327,0,11.1525546968429,0.00114910756136018,4.14203954579115e-05,0.000165681581831646,0.000621305931868672,0.00371889345948964,0.000871019621263441,0.00166620517604505,0.00249930776406758,0.00946166510682726,0.0141924976602409,10,0.169260587711129,0,0.1,0.1,0.1
2015-05-10,3965.96,11.0998287321615,0,11.1664916948279,0.00135669617805475,4.95459998379207e-05,0.000198183999351683,0.00074318999756881,0.00462669935814557,0.000884203799680027,0.00175367089031861,0.00263050633547792,0.00995834541288069,0.014937518119321,10,0.257431520729659,0,0.1,0.1,0.1
2015-05-11,4221.35,11.0465875431665,0,11.1801627563634,0.00105563829136272,3.93730549610314e-05,0.000157492219844126,0.000590595824415471,0.0046727264427098,0.00204075587447073,0.00269448003919315,0.00404172005878972,0.0153007973654182,0.0229511960481274,10,0.504320357266751,0,0.1,0.1,0.1
2015-05-12,8127.17,10.9945162305455,0,11.1935619961106,0.00156821095261819,9.27064810926805e-05,0.000370825924370722,0.00139059721639021,0.00601587965718202,0.00749034164883225,0.00788192474002635,0.0118228871100395,0.0447580726308639,0.0671371089462959,10,3.68926985717292,0,0.1,0.1,0.1
2015-05-13,4569.59,10.9436302030117,0,11.2066836148722,0.00120417618105191,4.41884757964281e-05,0.000176753903185713,0.000662827136946422,0.00407593838289759,0.000746680275524719,0.00149977279550682,0.00224965919326023,0.00851656694591372,0.0127748504188706,10,0.204147721796485,0,0.1,0.1,0.1
2015-05-14,18116.11,10.8939445185337,0,11.2195219039354,0.00434044910355038,0.00029719367608852,0.00118877470435408,0.0044579051413278,0.012323872995483,0.0102807861197961,0.0143257626482087,0.021488643972313,0.0813498664666136,0.12202479969992,10,12.3130348341559,0,0.1,0.1,0.1
2015-05-15,16741.19,10.8454738798803,0,11.2320712493928,0.000422365633186291,1.3831485702235e-05,5.53259428089401e-05,0.000207472285533526,0.00140615102121605,0.000275906273148922,0.000571919748977462,0.000857879623466194,0.00324768714597916,0.00487153071896874,10,1.02215987525021,0,0.1,0.1,0.1
2015-05-16,8572.41,10.7982326302689,0,11.2443261364383,0.000711290453657256,2.51921106319226e-05,0.000100768442527691,0.00037788165947884,0.00228216249755716,0.000391911748273356,0.000791744396277826,0.00118761659441674,0.0044959771074348,0.0067439656611522,10,0.420397329330025,0,0.1,0.1,0.1
2015-05-17,6894.77,10.7522347491217,0,11.2562811536295,0.000734761255968945,2.70163708170541e-05,0.000108065483268216,0.000405245562255811,0.00315867330373327,0.00076211574335315,0.00146582298966492,0.00219873448449738,0.00832378054845436,0.0124856708226815,10,0.132455943800112,0,0.1,0.1,0.1
2015-05-18,5411.96,10.7074938479288,0,11.267930997113,0.000936512755699968,3.45092328581327e-05,0.000138036931432531,0.000517638492871991,0.0032114679100034,0.000551675742959667,0.00109091376437372,0.00163637064656058,0.00619483173340792,0.00929224760011187,10,0.196871033054568,0,0.1,0.1,0.1
2015-05-19,4906.9,10.6640231662204,0,11.2792704748049,0.000997565883587805,3.68420016732764e-05,0.000147368006693106,0.000552630025099146,0.00345354371074181,0.000570099957229819,0.00113619036439789,0.00170428554659683,0.00645193814068801,0.00967790721103201,10,0.228107000581834,0,0.1,0.1,0.1
2015-05-20,4629.8,10.6218355676487,0,11.2902945105216,0.00104043938587758,3.84747812628299e-05,0.00015389912505132,0.000577121718942449,0.00361010024454577,0.00058528199217072,0.00117162739583135,0.00175744109374703,0.00665316985489947,0.0099797547823492,10,0.245424644485939,0,0.1,0.1,0.1
2015-05-21,8594.26,10.5809435361819,0,11.3009981480552,0.0005675964405082,2.2513354631603e-05,9.00534185264118e-05,0.000337700319474044,0.00310187776962065,0.00242282908920489,0.00283736573724183,0.00425604860586275,0.016112184007909,0.0241682760118635,10,0.623988428469816,0,0.1,0.1,0.1
2015-05-22,9814.03,10.5413591724094,0,11.3113765551863,0.000422910910685417,1.52057542300207e-05,6.08230169200828e-05,0.00022808631345031,0.00325079549001379,0.00131039980639146,0.00225997206528287,0.0033899580979243,0.0128334127992848,0.0192501191989273,10,0.289335255335983,0,0.1,0.1,0.1
2015-05-23,65460.84,10.5030941899617,0,11.3214250276297,0.00167174229768057,0.000102528018368616,0.000410112073474462,0.00153792027552923,0.0039224503932901,0.00208494362378332,0.00359859037291669,0.00539788555937504,0.0204348524747769,0.0306522787121654,10,8.22764165375207,0,0.1,0.1,0.1
2015-05-24,34338.66,10.4661599120434,0,11.3311389929064,0.000197529379767964,6.39108176013129e-06,2.55643270405252e-05,9.58662264019693e-05,0.000657355877130849,0.000143614171855629,0.000279718713059275,0.000419578069588912,0.00158840269201517,0.00238260403802275,10,0.656243322958729,0,0.1,0.1,0.1
2015-05-25,22156.85,10.4305672680833,0,11.3405140141361,0.000290825404662666,9.66829089802928e-06,3.86731635921171e-05,0.000145024363470439,0.00107309569640811,0.000300109109507443,0.000543591873706416,0.000815387810559624,0.00308682528283286,0.00463023792424929,10,0.180196968611287,0,0.1,0.1,0.1
2015-05-26,17272.73,10.3963267904994,0,11.3495457937446,0.000344144884951134,1.14666467416674e-05,4.58665869666694e-05,0.00017199970112501,0.00130192364270118,0.00039841562510767,0.000689954229089206,0.00103493134363381,0.00391795437232799,0.00587693155849199,10,0.148356689549886,0,0.1,0.1,0.1
2015-05-27,11630.16,10.3634486115829,0,11.3582301770808,0.000477097543027181,1.5805543222604e-05,6.3222172890416e-05,0.00023708314833906,0.0014183722502153,0.000238383553399609,0.000480773128259628,0.000721159692389443,0.00273010454976003,0.00409515682464005,10,0.0946203107497231,0,0.1,0.1,0.1
2015-05-28,9771.38,10.3319424604995,0,11.3665631559365,0.000530667732549446,1.77620955673508e-05,7.10483822694031e-05,0.000266431433510262,0.00161468378473389,0.000253607778705464,0.000523915334298738,0.000785873001448107,0.00297509064833926,0.00446263597250889,10,0.121738466355111,0,0.1,0.1,0.1
2015-05-29,8959.68,10.3018176604102,0,11.3745408719649,0.000508840775374455,1.88916008717276e-05,7.55664034869103e-05,0.000283374013075913,0.00172689477724048,0.000276284533143371,0.000547708626395586,0.000821562939593378,0.00311020255703208,0.00466530383554811,10,0.132676357179832,0,0.1,0.1,0.1
2015-05-30,9958.92,10.2730831257132,0,11.3821596199914,0.000419504618723416,1.52227602770029e-05,6.08910411080117e-05,0.000228341404155044,0.0019254670944502,0.000561737686200713,0.000971267762858222,0.00145690164428733,0.00551541336765919,0.00827312005148878,10,0.14841711540398,0,0.1,0.1,0.1
2015-05-31,10815.44,10.2457473594052,0,11.3894158512125,0.000466033120404255,1.54013706696029e-05,6.16054826784116e-05,0.000231020560044043,0.00204486681891,0.000532719544163529,0.00106303400106292,0.00159455100159439,0.00603651450603589,0.00905477175905384,10,0.0992163386975472,0,0.1,0.1,0.1
2015-06-01,10976.96,10.2198184505655,0,11.3963061762756,0.000441191922415678,1.46325476553527e-05,5.85301906214107e-05,0.00021948821483029,0.00177207620836798,0.000465327708683734,0.000884980960534428,0.00132747144080164,0.0050254275973205,0.00753814139598076,10,0.0995192979852345,0,0.1,0.1,0.1
2015-06-02,11771.9,10.1953040719624,0,11.4028273682381,0.000416368752107476,1.38889188617046e-05,5.55556754468183e-05,0.000208333782925568,0.0015956080469987,0.000526079178251259,0.000864666682199815,0.00129700002329972,0.00491007151677752,0.00736510727516628,10,0.119126060683322,0,0.1,0.1,0.1
2015-06-03,67936.45,10.1722114777828,0,11.4089763653968,0.00180736857974769,0.000109292026245484,0.000437168104981935,0.00163938039368226,0.00375462635089852,0.00185655143320412,0.00332451628576059,0.00498677442864089,0.0188785031941405,0.0283177547912107,10,9.214251483928,0,0.1,0.1,0.1
2015-06-04,34746.37,10.1505475014852,0,11.4147502739874,0.000175686175450932,5.71391699007263e-06,2.28556679602905e-05,8.57087548510894e-05,0.000630243630013696,0.000157671346413194,0.000293556453557019,0.000440334680335528,0.00166698128984164,0.00250047193476247,10,0.637675567490359,0,0.1,0.1,0.1
2015-06-05,22435.79,10.1303185537779,0,11.4201463707455,0.000264003779107488,8.50459512786713e-06,3.40183805114685e-05,0.000127568926918007,0.000796973957433324,0.000151760840492668,0.000290606252304733,0.000435909378457099,0.00165022836130187,0.00247534254195281,10,0.21361955157612,0,0.1,0.1,0.1
2015-06-06,15446.27,10.1115306207219,0,11.425162105328,0.000331959742162865,1.09922547664549e-05,4.39690190658198e-05,0.000164883821496824,0.00122668369624816,0.000249845651414419,0.000504365671509303,0.000756548507263955,0.00286407649178497,0.00429611473767746,10,0.0817688122930649,0,0.1,0.1,0.1
2015-06-07,12620.81,10.0941892619594,0,11.4297951025896,0.000390616581148437,1.29631602097567e-05,5.1852640839027e-05,0.000194447403146351,0.00129637804003586,0.000205499906061893,0.000438371544797838,0.000657557317196757,0.00248932412938772,0.00373398619408158,10,0.0955664421872289,0,0.1,0.1,0.1
2015-06-08,11307.21,10.0782996090689,0,11.4340431647098,0.000422425459747276,1.40237067857854e-05,5.60948271431414e-05,0.00021035560178678,0.00138084263084802,0.000186948884333005,0.000423311194819942,0.000634966792229913,0.00240380285629896,0.00360570428444844,10,0.110985612812621,0,0.1,0.1,0.1
2015-06-09,10597.73,10.0638663640463,0,11.4379042731689,0.00044301159798806,1.47090241062614e-05,5.88360964250457e-05,0.000220635361593922,0.00147223591538207,0.00019036972618457,0.00044337530513459,0.000665062957701885,0.00251773833987142,0.00377660750980714,10,0.119597105161105,0,0.1,0.1,0.1
2015-06-10,13054.31,10.0508937979139,0,11.4413765905672,0.000427854496987738,1.69983655315677e-05,6.7993462126271e-05,0.000254975482973516,0.00234193673104898,0.0012146937532179,0.0017805845335657,0.00267087680034854,0.0101111764584623,0.0151667646876935,10,0.587147277985585,0,0.1,0.1,0.1
2015-06-11,12275.78,10.0393857494561,0,11.4444584622868,0.000389777710614234,1.29109525987717e-05,5.16438103950869e-05,0.000193664288981576,0.00160254832132736,0.000305259755592394,0.000659894356043526,0.000989841534065289,0.00374725723610431,0.00562088585415646,10,0.0910524442304277,0,0.1,0.1,0.1
2015-06-12,11273.72,10.0293456240839,0,11.4471484179909,0.000408882063877052,1.35223125306953e-05,5.40892501227811e-05,0.000202834687960429,0.00166000752881702,0.000296054114443591,0.000654368444293454,0.000981552666440182,0.00371587795152354,0.00557381692728532,10,0.102779479369809,0,0.1,0.1,0.1
2015-06-13,9948.53,10.020776392827,0,11.4494451729598,0.000465770445636893,1.54165512779828e-05,6.16662051119311e-05,0.000231248269169742,0.00161594022096591,0.000200778741696914,0.000487124754902282,0.000730687132353424,0.00276617271533796,0.00414925907300694,10,0.123446582401822,0,0.1,0.1,0.1
2015-06-14,9502.22,10.0136805914543,0,11.4513476292602,0.0004413982899092,1.54307683599675e-05,6.17230734398699e-05,0.000231461525399512,0.00165248530412935,0.000205034724883869,0.000487865982088817,0.000731798973133226,0.0027703818268615,0.00415557274029225,10,0.127892627241108,0,0.1,0.1,0.1
2015-06-15,11528.17,10.0080603197242,0,11.4528548767462,0.000387901141138446,1.27932795341065e-05,5.11731181364258e-05,0.000191899193011597,0.00167083586898545,0.000355384206538245,0.000723851181716092,0.00108577677257414,0.00411044063903067,0.006165660958546,10,0.0993811569961234,0,0.1,0.1,0.1
2015-06-16,9587.09,10.0039172407627,0,11.4539661938905,0.000469811766328677,1.59167208720686e-05,6.36668834882743e-05,0.000238750813081029,0.00172378238372687,0.000216785726505749,0.000525885687973723,0.000788828531960585,0.00298627944242221,0.00447941916363332,10,0.122161708163687,0,0.1,0.1,0.1
2015-06-17,8676.08,10.0012525805714,0,11.4546810484442,0.000460791599810398,1.70510938958723e-05,6.82043755834893e-05,0.000255766408438085,0.00189513512745422,0.000229730493012628,0.000550427086937419,0.000825640630406128,0.00312563952939463,0.00468845929409194,10,0.136414409297632,0,0.1,0.1,0.1
2015-06-18,8148.4,10.0000671276648,0,11.4549990979232,0.000481742996827966,1.78585306694075e-05,7.143412267763e-05,0.000267877960041112,0.00201966172695891,0.000232817212672181,0.000574172239012322,0.000861258358518482,0.00326047807153425,0.00489071710730138,10,0.146640841770286,0,0.1,0.1,0.1
2015-06-19,7744.53,10.000361232837,0,11.4549201899227,0.00050082748332423,1.85806484389756e-05,7.43225937559025e-05,0.000278709726584634,0.00213312790836913,0.000237825785334681,0.00059919480493458,0.000898792207401869,0.00340257049944993,0.0051038557491749,10,0.154323939933734,0,0.1,0.1,0.1
2015-06-20,11596.3,10.0021348090575,0,11.4544443622559,0.00036869485752171,1.28781625437079e-05,5.15126501748316e-05,0.000193172438155619,0.00224249260472392,0.000903521749605478,0.0014478276575763,0.00217174148636444,0.00822159276980826,0.0123323891547124,10,0.189419234113295,0,0.1,0.1,0.1
2015-06-21,8691.24,10.0053873314976,0,11.4535718429198,0.000475549857939488,1.7157291634226e-05,6.86291665369038e-05,0.000257359374513389,0.00198204641116642,0.000251627693349165,0.000603017055649597,0.000904525583474395,0.00342427542315307,0.0051364131347296,10,0.125973837834762,0,0.1,0.1,0.1
2015-06-22,7654.84,10.0101178376851,0,11.4523030498866,0.000506391048050776,1.86889374955126e-05,7.47557499820506e-05,0.00028033406243269,0.00221499090591064,0.000251540211280575,0.000633359738910807,0.00095003960836621,0.00359657851738637,0.00539486777607955,10,0.15106321963542,0,0.1,0.1,0.1
2015-06-23,7128.83,10.0163249277896,0,11.4506385907204,0.000531119985740437,1.96484680276497e-05,7.85938721105988e-05,0.000294727020414746,0.00237374961264289,0.000254458158016533,0.000662223626663562,0.000993335439995343,0.00376048416569666,0.00564072624854498,10,0.165057881913301,0,0.1,0.1,0.1
2015-06-24,6761.3,10.0240067650363,0,11.4485792620222,0.00055234663023531,2.04527695942348e-05,8.18110783769393e-05,0.000306791543913522,0.00251013275918078,0.000259889999800482,0.000691603014590685,0.00103740452188603,0.00392731711856854,0.0058909756778528,10,0.17458006767382,0,0.1,0.1,0.1
2015-06-25,6446.22,10.0331610762499,0,11.4461260487015,0.000573374688456025,2.12409821697444e-05,8.49639286789777e-05,0.000318614732546167,0.00264534725703125,0.000266608455952481,0.000722833337908418,0.00108425000686263,0.00410466074026566,0.00615699111039848,10,0.182866444682155,0,0.1,0.1,0.1
2015-06-26,6382.15,10.0437851525268,0,11.4432801230777,0.00055384891355421,2.05215818440494e-05,8.20863273761977e-05,0.000307823727660741,0.00262495965201288,0.000284924416194543,0.000743986882295778,0.00111598032344367,0.00422478265303674,0.00633717397955511,10,0.177862719311517,0,0.1,0.1,0.1
2015-06-27,5909.77,10.0558758500374,0,11.4400428438117,0.000618406188003255,2.28251890719774e-05,9.13007562879097e-05,0.000342377836079661,0.00290746368490432,0.000298197718744215,0.000811529992743542,0.00121729498911531,0.00460833103022225,0.00691249654533338,10,0.197524357614763,0,0.1,0.1,0.1
2015-06-28,5620.2,10.0694295909558,0,11.4364157546702,0.000640929124456781,2.372586147654e-05,9.49034459061599e-05,0.0003558879221481,0.00307708936876855,0.000295842053027828,0.000835329590177574,0.00125299438526636,0.00474347874422265,0.00711521811633398,10,0.20748144385271,0,0.1,0.1,0.1
2015-06-29,5557.63,10.0844423645188,0,11.4324005831243,0.000633129457921812,2.3422629750892e-05,9.36905190035681e-05,0.00035133944626338,0.00364874363687363,0.000472747763129607,0.00124976812692964,0.00187465219039447,0.00709689757792191,0.0106453463668829,10,0.205376364226838,0,0.1,0.1,0.1
2015-06-30,5516.4,10.1009097282126,0,11.4279992387857,0.000628241666060293,2.32023369919784e-05,9.28093479679138e-05,0.000348035054879677,0.00378322367568124,0.000605806088043289,0.0014265282459082,0.0021397923688623,0.00810064253926443,0.0121509638088966,10,0.201663936443876,0,0.1,0.1,0.1
2015-07-01,5067.76,10.1188268090876,0,11.4232138116814,0.000695069712424227,2.57107054572336e-05,0.000102842821828934,0.000385660581858503,0.0034751971195542,0.000318158214082356,0.000931934868068732,0.0013979023021031,0.00529205871510459,0.00793808807265688,10,0.226690378510624,0,0.1,0.1,0.1
2015-07-02,4797.72,10.1381883052003,0,11.4180465703724,0.00072876860965542,2.70359455792543e-05,0.000108143782317017,0.000405539183688815,0.00367813040265501,0.000324882257569012,0.00097401564782355,0.00146102347173532,0.0055310174287123,0.00829652614306845,10,0.239991022570096,0,0.1,0.1,0.1
2015-07-03,5008.85,10.1589884871821,0,11.4124999599168,0.00066736108437845,2.47184113156213e-05,9.88736452624854e-05,0.00037077616973432,0.00466999089066672,0.000830474311160047,0.00195802672549348,0.00293704008824021,0.0111187946197665,0.0166781919296498,10,0.216866005924514,0,0.1,0.1,0.1
2015-07-04,4615.96,10.181221199935,0,11.406576599683,0.000756325455732935,2.80492152910879e-05,0.000112196861164352,0.000420738229366318,0.00392922340153663,0.00040531574355562,0.00112385480219066,0.00168578220328599,0.00638188976958268,0.00957283465437402,10,0.243794266273538,0,0.1,0.1,0.1
2015-07-05,4934.91,10.2048798644528,0,11.4002792810154,0.000676645412782807,2.50167427832422e-05,0.000100066971132969,0.000375251141748634,0.00440915583789816,0.000787833327946812,0.00179592930920078,0.00269389396380116,0.0101983128629615,0.0152974692944423,10,0.212454419368134,0,0.1,0.1,0.1
